Sample.ID,Method,Region,Date.yymmdd,Port,Location,Vessel,Angler.no,Drift.no,Time.min,Lat,Long,Depth.ft,TL.cm,Color,Sex,FultonsK,HSI
HL1122,Hook and Line,Oregon,20160719,BRO,PT ST GEORGE REEF SMCA,SUPERSTAR,11,4,37,41.83735,-124.37782,97,62.3,BR,M,0.973266128,0.441913827
HL1123,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,10,24,39.4792,-123.8235333,140,77.6,BR,F,1.169983663,0.572505121
HL1124,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,5,41,39.49861667,-123.8305667,206,84,BR,F,1.082327772,0.869836321
HL1125,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.49141667,-123.8305333,214,77.4,BR,F,0.9359806,0.366359447
HL1126,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,5,41,39.495,-123.83095,197,72.4,BR,F,0.829715834,0.863821138
HL1127,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.4968,-123.8303667,209,79.9,BR,F,0.995662664,2.256482958
HL1128,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,8,16,39.5131,-123.83095,181,77.6,BR,F,1.018642493,0.426470588
HL1129,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,5,41,39.49861667,-123.8305667,206,72.1,BR,F,0.903375552,0.581824626
HL1130,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.49141667,-123.8305333,214,63.6,BR,M,1.103632902,0.891096083
HL1131,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,5,41,39.49861667,-123.8305667,206,61.7,BR,M,0.642867477,1.311258278
HL1132,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,11,16,39.44491667,-123.8363667,197,66.8,BR,M,0.972900912,0.665517241
HL1133,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,13,33,39.44508333,-123.8333,186,60.6,BL,F,0.977150618,0.551825623
HL1134,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,13,33,39.4411,-123.8343333,192,70.5,BR,F,1.021482074,0.433045568
HL1135,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,5,41,39.495,-123.83095,197,79,BR,F,1.200716373,0.716216216
HL1136,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,1,43,39.4179,-123.8313667,125,25.1,BR,F,0.822095343,0.307692308
HL1137,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,7,16,39.51065,-123.8213333,167,60.9,BR,M,1.02715529,0.715517241
HL1138,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,9,15,39.48763333,-123.8265333,182,66.8,BL,F,0.988769261,0.349472398
HL1139,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,13,33,39.44508333,-123.8333,186,62.1,BL,F,0.981864851,0.323211704
HL1140,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,5,41,39.495,-123.83095,197,61.1,BR,M,1.12306434,0.296677987
HL1141,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,13,33,39.4411,-123.8343333,192,66.8,BR,M,1.042278811,0.972061285
HL1142,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,13,33,39.4411,-123.8343333,192,64.4,BR,M,1.032311268,0.583925722
HL1143,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,3,37,39.44646667,-123.8359,185,60.5,BL,F,0.897152285,0.468112951
HL1144,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,7,16,39.51065,-123.8213333,167,53.4,BL,M,0.978306742,0.691414379
HL1145,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,8,16,39.51443333,-123.8247333,194,55.5,BR,M,0.863975736,0.487474611
HL1146,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,1,43,39.42596667,-123.83675,187,27,BR,M,0.704160951,0.432900433
HL1147,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,13,33,39.44508333,-123.8333,186,52.2,BL,F,0.946661791,0.56442629
HL1148,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,13,33,39.4411,-123.8343333,192,53.5,BR,M,0.899690868,0.275822022
HL1149,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.49141667,-123.8305333,214,74.1,BL,F,0.995185131,0.528512509
HL1150,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,6,19,39.51031667,-123.82075,164,81.9,BR,F,1.022802706,0.605111412
HL1151,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,13,33,39.4411,-123.8343333,192,62.4,BR,M,1.028684027,0.660158438
HL1152,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,3,37,39.44646667,-123.8359,201,63.1,BR,M,0.917570352,0.923957836
HL1153,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,6,19,39.51156667,-123.82055,163,58.6,BR,M,0.928782726,0.363832872
HL1154,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,3,37,39.44133333,-123.8336833,185,74.2,BR,F,0.82145609,0.40526849
HL1155,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.49141667,-123.8305333,214,60.6,BR,M,1.060729214,0.868423282
HL1156,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.4968,-123.8303667,209,63.3,BR,M,0.958065372,0.683127572
HL1157,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,3,37,39.44646667,-123.8359,201,63.2,BL,F,0.855187166,0.42153048
HL1158,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,6,19,39.51156667,-123.82055,163,59,BR,M,1.070362598,0.695992358
HL1159,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,13,33,39.44508333,-123.8333,186,64.4,BR,M,1.133962403,2.208868491
HL1160,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,5,41,39.49861667,-123.8305667,206,62.4,BL,F,1.023251272,1.287104819
HL1161,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,6,19,39.51031667,-123.82075,164,73.3,BL,F,1.0029636,1.4
HL1162,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,6,19,39.51156667,-123.82055,163,52.7,BR,M,0.997511785,0.952061315
HL1163,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.4968,-123.8303667,209,60.2,BR,M,1.012984499,0.990950226
HL1164,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,6,19,39.51031667,-123.82075,164,56.9,BR,M,0.915969991,1.054877326
HL1165,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,7,16,39.51196667,-123.8207167,170,50.4,BR,F,0.898268625,0.695652174
HL1166,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,10,24,39.47628333,-123.8204,120,60.9,BL,F,0.903188272,0.887254902
HL1167,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,10,24,39.4792,-123.8235333,140,78.6,BL,F,1.000849165,0.903292181
HL1168,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.4968,-123.8303667,209,69.1,BR,M,0.945355503,1.051585393
HL1169,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.49141667,-123.8305333,214,62.3,BR,F,0.52935355,1.03125
HL1170,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,10,24,39.47628333,-123.8204,120,50.3,BL,F,0.877077688,1.146747895
HL1171,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.4968,-123.8303667,209,73.4,BL,F,0.880017005,1.186781609
HL1172,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.49141667,-123.8305333,214,52.1,BL,F,0.926243071,1.053515536
HL1173,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.4968,-123.8303667,209,64,BR,M,1.014709473,0.898496241
HL1174,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,4,45,39.4968,-123.8303667,209,60.2,BR,F,0.869929087,0.764002318
HL1175,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,8,16,39.5131,-123.83095,181,53.5,BR,M,0.904719263,1.696261008
HL1176,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,7,16,39.51196667,-123.8207167,170,46,BR,M,0.930488206,1.236612565
HL1177,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,8,16,39.51443333,-123.8247333,194,53.8,BR,F,0.811387699,0.593589236
HL1178,Hook and Line,Northern California,20160721,FTB,MacKerricher SMCR,Telstar,11,3,37,39.44133333,-123.8336833,185,49.4,BR,F,1.153012335,0.820143885
HL1179,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,5,27,39.3167,-123.8223,160,83.4,BR,F,1.078894661,1.394880644
HL1180,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,6,21,39.30683333,-123.82,146,77.5,BR,F,1.044073714,1.20781893
HL1181,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,10,13,39.34785,-123.82315,162,66.6,BR,M,0.985348089,2.092208328
HL1182,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,11,17,39.35636667,-123.8329833,110,75.5,BL,F,1.112719873,1.376127631
HL1183,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,8,21,39.29883333,-123.81555,124,57.2,BR,M,1.194020293,1.960082341
HL1184,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,7,26,39.29951667,-123.8125833,137,66,BR,M,1.031631744,1.73640379
HL1185,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,10,13,39.34806667,-123.8318,162,65.5,BR,M,1.0978915,1.539608453
HL1186,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,8,21,39.29803333,-123.8134167,124,67.1,BR,M,1.009560334,1.190163934
HL1187,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,9,22,39.2989,-123.8157667,128,72.8,BL,F,0.925281924,1.481792717
HL1188,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,7,26,39.30066667,-123.8157333,137,71.5,BL,F,1.077899068,1.449238579
HL1189,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,3,57,39.39543333,-123.8390667,185,57.1,BL,F,0.884194665,1.117793573
HL1190,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,11,17,39.35636667,-123.8329833,110,68.8,BL,F,0.849166092,1.363274752
HL1191,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,10,13,39.34806667,-123.8318,162,58,BR,M,1.107773996,2.026464329
HL1192,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,10,13,39.34806667,-123.8318,162,57.3,BR,M,1.004398405,2.217400508
HL1193,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,8,21,39.29883333,-123.81555,124,59,BR,M,1.003121059,1.232890011
HL1194,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,11,17,39.35376667,-123.8317,110,69.1,BL,F,0.954205614,1.257821682
HL1195,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,10,13,39.34785,-123.82315,162,57.4,BL,M,0.617123937,2.587610316
HL1196,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,10,13,39.34785,-123.82315,162,58.2,BL,M,0.918141506,1.298342541
HL1197,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,11,17,39.35376667,-123.8317,110,48.5,BR,F,0.875581944,0.840925018
HL1198,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,9,22,39.29895,-123.8140667,128,87.2,BR,F,1.011982647,1.244411326
HL1199,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,5,27,39.31505,-123.81955,82,64,BR,M,1.08707428,1.25627259
HL1200,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,11,17,39.35376667,-123.8317,110,74.9,BL,F,0.973369772,1.127139364
HL1201,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,7,26,39.30066667,-123.8157333,137,63,BL,F,0.959815555,1.083337847
HL1202,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,3,57,39.38551667,-123.83395,111,59,BR,M,0.889087979,1.297918949
HL1203,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,2,28,39.39926667,-123.83565,185,75.1,BR,F,0.946230769,1.344843933
HL1204,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,2,28,39.40556667,-123.8357,185,66.4,BR,F,0.910385992,0.900495272
HL1205,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,2,28,39.40556667,-123.8357,185,56.1,BR,M,0.883559935,1.185897436
HL1206,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,2,28,39.39926667,-123.83565,185,57.5,BL,F,0.878436426,1.269468679
HL1207,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,2,28,39.40556667,-123.8357,185,59.1,BR,M,0.925226762,1.743546783
HL1208,Hook and Line,Northern California,20160725,FTB,NEARSHORE  5 MI. SOUTH,Telstar,9,2,28,39.39926667,-123.83565,185,56.1,BR,M,0.98839772,1.323706378
HL1223,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,9,4,30,36.26264,-121.99131,265,55.7,BL,F,0.873740767,0.907344857
HL1224,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,9,4,30,36.26657,-121.99247,228,42.6,BR,M,0.930812823,0.764313508
HL1225,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,9,4,30,36.26657,-121.99247,228,70.4,BR,F,0.960180224,2.584920303
HL1226,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,9,4,30,36.26657,-121.99247,228,73.8,BL,F,0.988313711,1.643801133
HL1227,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,9,4,30,36.26264,-121.99131,265,36.4,BR,F,0.806161596,0.720164609
HL1228,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,9,4,30,36.26657,-121.99247,228,60.3,BR,F,1.04444012,2.301310044
HL1229,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,9,4,30,36.26657,-121.99247,228,64.9,BR,F,1.123063428,2.276872964
HL1230,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,9,4,30,36.26264,-121.99131,265,47,BL,F,0.902690155,1.067008109
HL1231,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,9,4,30,36.26264,-121.99131,265,72.5,BR,F,1.074189184,2.249908391
HL1232,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,58,BR,M,1.050166058,1.337237677
HL1233,Hook and Line,Central California,20160121,MON,Carmel,Chubasco,11,7,25,36.57563,-121.98608,160,42.5,BR,M,1.835196418,1.831345826
HL1234,Hook and Line,Central California,20160121,MON,Carmel,Chubasco,11,8,10,36.57153,-121.9882,200,57,BR,M,0.856781844,1.052498897
HL1235,Hook and Line,Central California,20160121,MON,Carmel,Chubasco,11,9,35,36.58908,-121.98245,90,55,BR,M,0.968054095,1.57705203
HL1236,Hook and Line,Central California,20160121,MON,Carmel,Chubasco,11,9,35,36.58908,-121.98245,90,57.6,BR,M,1.077481912,1.175270749
HL1237,Hook and Line,Central California,20160121,MON,Carmel,Chubasco,11,9,35,36.58908,-121.98245,90,71.5,BR,F,1.179095734,2.160142927
HL1238,Hook and Line,Central California,20160121,MON,Carmel,Chubasco,11,8,10,36.57303,-121.98787,182,69.5,BR,M,1.096209105,1.331521739
HL1239,Hook and Line,Central California,20160121,MON,Carmel,Chubasco,12,6,25,36.5769,-121.98599,170,51.6,BR,M,1.026217002,1.227037379
HL1240,Hook and Line,Central California,20160121,MON,Carmel,Chubasco,11,7,25,36.57038,-121.9854,180,59.4,BR,M,1.019588349,1.0014507
HL1241,Hook and Line,Central California,20160121,MON,Carmel,Chubasco,11,9,35,36.58908,-121.98245,90,40.2,BR,M,0.90587507,0.968564146
HL1242,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,64.2,BL,F,1.140625117,2.107216222
HL1243,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,67,BL,F,1.130092465,1.880020006
HL1244,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,53.5,BR,M,0.994381422,1.208379852
HL1245,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,58,BR,M,0.978924925,1.67539267
HL1246,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,8,5,31,36.26365,-121.9796,230,53,BL,M,1.074376835,1.206627071
HL1247,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,8,5,31,36.26365,-121.9796,230,77.8,BR,F,1.101418427,1.966568338
HL1248,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,85.2,BR,F,1.114200799,2.363952982
HL1249,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,64.7,BR,M,1.032011432,1.459697327
HL1250,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,56.5,BR,F,0.952694475,1.286154921
HL1251,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,58.5,BR,M,1.082958243,1.259167013
HL1252,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,58.1,BR,M,1.100585168,1.570535094
HL1253,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,59.6,BR,M,1.10387509,2.135216089
HL1254,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,61.5,BL,F,1.12618473,2.679798443
HL1255,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,62,BR,M,0.977308583,1.172076249
HL1256,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,65.9,BL,F,0.967884478,2.59566787
HL1257,Hook and Line,Central California,20160120,MON,Pt Sur SMCA,Chubasco,10,6,45,36.26476,-121.97927,205,59.8,BR,M,0.916355264,1.33190447
HL1258,Hook and Line,Central California,20150806,HMB,Pescadero Point,Tigerfish,12,NA,NA,37.19106,-122.41111,74,82,BR,F,0.943108777,0.978846154
HL1259,Hook and Line,Central California,20150806,HMB,Pescadero Point,Tigerfish,12,NA,NA,37.19107,-122.41111,79,67,BR,F,0.881092422,0.996226415
HL1260,Hook and Line,Central California,20150806,HMB,Pescadero Point,Tigerfish,12,NA,NA,37.22345,-122.42349,70,68,BL,F,0.943669855,1.442437315
HL1261,Hook and Line,Central California,20150811,MON,Pt. Lobos SMCA,Caroline,NA,NA,NA,36.58535,-121.98043,85,52,BR,F,0.937713359,1.403109594
HL1262,Hook and Line,Central California,20150811,MON,Pt. Lobos SMCA,Caroline,NA,NA,NA,36.46969,-121.94128,98,60,BR,M,0.87037037,0.925531915
HL1263,Hook and Line,Central California,20150811,MON,Pt. Lobos SMCA,Caroline,NA,NA,NA,36.46626,-121.93545,64,46,BR,M,0.832066245,0.913693049
HL1264,Hook and Line,Central California,20150806,HMB,Pescadero Point,Tigerfish,12,NA,NA,37.1968,-122.41235,64,71,BR,M,1.034475051,2.141796084
HL1265,Hook and Line,Central California,20150811,MON,Pt. Lobos SMCA,Caroline,NA,NA,NA,36.47116,-121.94129,105,72,BR,M,0.886381173,1.178817555
HL1266,Hook and Line,Central California,20150813,MON,Pt. Lobos SMCA,Chubasco,NA,NA,NA,36.46312,-121.93364,81,62,BR,F,1.03219093,2.918699187
HL1267,Hook and Line,Central California,20150813,MON,Pt. Lobos SMCA,Chubasco,NA,NA,NA,36.47035,-121.93874,55,47,BR,M,0.912032979,0.897666068
HL1268,Hook and Line,Central California,20150813,MON,Pt. Lobos SMCA,Chubasco,NA,NA,NA,36.47035,-121.93874,55,61,BR,M,0.967173464,1.47588029
HL1269,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,12,18,41.34189,-124.18819,150,54.4,BR,M,0.893662521,1.543059707
HL1270,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,12,18,41.34189,-124.18819,150,58.8,BL,M,0.850330298,1.451958119
HL1271,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,11,16,41.34282,-124.18815,144,50,BR,M,0.8692,1.564657156
HL1272,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,12,18,41.34248,-124.18972,150,74.5,BR,F,0.848574147,2.234382125
HL1273,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,9,16,41.34316,-124.18894,144,63.6,BR,M,0.990595269,3.272641658
HL1274,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,11,16,41.34228,-124.18692,144,67.2,BR,M,0.98176245,2.282415332
HL1275,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,7,10,41.34451,-124.18746,144,69.1,BR,M,0.924048558,2.197585935
HL1276,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,9,16,41.3427,-124.18687,144,65.6,BR,M,1.022456871,2.633037694
HL1277,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,14,15,41.33836,-124.18994,162,90,BR,F,1.068545953,1.636776769
HL1278,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,9,16,41.34316,-124.18894,144,75.2,BR,F,1.133144721,2.944716527
HL1279,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,13,10,41.34119,-124.1888,150,72,BR,M,1.13484868,2.967562208
HL1280,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,13,10,41.34163,-124.18937,150,74.5,BR,M,1.162533038,3.8090285
HL1281,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,6,32,41.34296,-124.18527,144,72.9,BL,F,0.908392844,2.369789447
HL1282,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,4,37,41.31881,-124.18898,156,93.5,BR,F,1.082566178,2.79017731
HL1283,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,14,15,41.34146,-124.19122,162,67.4,BR,M,0.929643081,1.774170883
HL1284,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,1,7,41.336,-124.1864,144,56,BR,M,0.893426567,2.122370937
HL1285,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,6,32,41.34296,-124.18527,144,86.4,BR,F,0.947017056,2.362475442
HL1286,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,6,32,41.3434,-124.18834,144,75,BR,F,0.955994074,2.541469341
HL1287,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,5,34,41.34261,-124.18484,146,73.5,BR,M,1.046427178,2.907340554
HL1288,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,10,13,41.34344,-124.18847,144,61.2,BR,M,0.941886074,2.760537286
HL1289,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,5,34,41.34261,-124.18484,146,67,BR,M,1.079122099,4.239585901
HL1290,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,6,32,41.3434,-124.18834,144,61,BR,M,0.842537481,1.741267517
HL1291,Hook and Line,Northern California,20160922,EUR,Reading Rock SMR (North),Reel Steel,5,5,34,41.34261,-124.18484,146,77.5,BR,F,0.967271995,2.551915602
